experiment,seed,class_id,class_name,ap50,ap50_95,run_dir,model_name,eval_split
real_only,43,27,Mirage2000,0.171807615604514,0.1326245543432211,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
real_only,43,28,P3,0.4468150664521127,0.422867790636564,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
real_only,43,29,RQ4,0.2355553513464232,0.1688545333437534,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
real_only,43,30,Rafale,0.063381379686955,0.0618664984626016,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
real_only,43,31,SR71,0.3315567786255092,0.2784021498558831,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
real_only,43,32,Su34,0.2596219909364294,0.2441058652255208,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
real_only,43,33,Su57,0.1572332404756238,0.1395249103247248,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
real_only,43,34,Tornado,0.1756559337086676,0.157219153325502,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
real_only,43,35,Tu160,0.4116434568751591,0.2708683245234858,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
real_only,43,36,Tu95,0.1950023225706287,0.1455218004868007,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
real_only,43,37,U2,0.2133385347942064,0.2130502465059181,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
real_only,43,38,US2,0.6027939373231918,0.4761641159524544,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
real_only,43,39,V22,0.3178161459695337,0.2151720148274978,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
real_only,43,40,Vulcan,0.462544727002577,0.4268063208437975,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
real_only,43,41,XB70,0.5252397698209719,0.4941769259087034,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
real_only,43,42,YF23,0.5374101709692871,0.5087691903855717,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,yolov8n.pt,test
basic_aug,42,0,A10,0.5958219567127669,0.493344448711406,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,1,A400M,0.7623146375149185,0.6902534423575026,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,2,AG600,0.8056128587871991,0.7712111846568346,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,3,AV8B,0.6997833322793394,0.6307187837039601,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,4,B1,0.7645986616966365,0.6849714301308125,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,5,B2,0.8428247873701803,0.7628349632365643,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,6,B52,0.6346045647405085,0.5257118074628708,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,7,Be200,0.8129630369209125,0.7453122275571797,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,8,C130,0.6410563430557839,0.5552230502027233,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,9,C17,0.5264358605060072,0.446509944773349,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,10,C2,0.8429850069443428,0.8062779091288277,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,11,C5,0.6760583598871476,0.6056720051011651,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,12,E2,0.7916596652101938,0.7148848720186234,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,13,E7,0.7326643999873781,0.5993745583147685,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,14,EF2000,0.5656041570794016,0.5143038355922582,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,15,F117,0.8017527657471192,0.7130841675651253,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,16,F14,0.2508818946077006,0.2296129653371939,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,17,F15,0.5543760962194897,0.4753994852248364,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,18,F16,0.579890613270836,0.4699393617719161,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,19,F18,0.4512307952496603,0.3930618311437159,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,20,F22,0.5857549686925101,0.4926677146722557,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,21,F35,0.6255596096236968,0.5249671252675533,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,22,F4,0.6306341201170867,0.519719445386521,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,23,J20,0.639709466801297,0.6210998182809804,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,24,JAS39,0.4671442122805637,0.4057800720645605,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,25,MQ9,0.7106032913225334,0.6016791138814219,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,26,Mig31,0.6850711330577859,0.6583527620151534,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,27,Mirage2000,0.5571453209099753,0.482317938436684,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,28,P3,0.8298792536000619,0.7818924198232782,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,29,RQ4,0.5154328282463243,0.4093426250414643,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,30,Rafale,0.3302524856227642,0.2755230974684972,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,31,SR71,0.7643336776991562,0.6542742751408931,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,32,Su34,0.5641531038423101,0.5268654002138806,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,33,Su57,0.4698194721107042,0.4269048444133223,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,34,Tornado,0.5925312948628361,0.5455474486904095,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,35,Tu160,0.7653266443855921,0.6320869071077662,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,36,Tu95,0.5394032395566923,0.4603746803069054,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,37,U2,0.4662065000053058,0.4327406213191321,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,38,US2,0.8918353714742936,0.8068568968273506,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,39,V22,0.5502338987832865,0.4183324066864462,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,40,Vulcan,0.7780153593884033,0.7442867223065117,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,41,XB70,0.7707690995048183,0.6869059958853285,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,42,42,YF23,0.9128671328671332,0.7805038655788656,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,yolov8n.pt,test
basic_aug,43,0,A10,0.6374802209868232,0.523858808569049,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,1,A400M,0.6592179647446299,0.5982889729565375,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,2,AG600,0.8267946269416859,0.797138337153043,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,3,AV8B,0.718458709816215,0.64095914718378,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,4,B1,0.6499385712999896,0.5865074197014166,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,5,B2,0.8512698726730985,0.7386870731770233,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,6,B52,0.693279606313163,0.5640722236413724,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,7,Be200,0.8249829995716427,0.7735540653194326,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,8,C130,0.6465574310976974,0.5739572523892089,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,9,C17,0.514117198039983,0.4577242755134794,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,10,C2,0.8690736735367347,0.8016170312606281,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,11,C5,0.6811282504706981,0.6118692190661017,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,12,E2,0.8672837910595476,0.7379469736469797,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,13,E7,0.676863289834233,0.5739013482885762,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,14,EF2000,0.4398987415126725,0.3869307214262343,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,15,F117,0.8101040768182993,0.7493526490207973,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,16,F14,0.2597849293240819,0.2336819438663948,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,17,F15,0.5382305297631222,0.4656718370164964,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,18,F16,0.6201055343773065,0.5073534134299718,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,19,F18,0.5216196896787532,0.4398935722673902,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,20,F22,0.531799653379871,0.468754530783976,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,21,F35,0.6219461667122642,0.5099075670324568,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,22,F4,0.6696457819273698,0.5741803337276011,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,23,J20,0.5922184425001156,0.5749453101952425,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,24,JAS39,0.4352971604352805,0.3750404486503115,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,25,MQ9,0.7058618783123599,0.6087738426202216,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,26,Mig31,0.6211583211935162,0.5883994311019418,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,27,Mirage2000,0.5442474443226265,0.4646336155560874,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,28,P3,0.7306402956267926,0.6929827259703754,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,29,RQ4,0.6431656449185706,0.4717187181871942,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,30,Rafale,0.2550863264049409,0.2170042674466503,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,31,SR71,0.695124900079936,0.6308689825795041,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,32,Su34,0.659255414097565,0.597648975402785,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,33,Su57,0.5998279803310717,0.5670110300543616,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,34,Tornado,0.5705329854835786,0.5320292210766085,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,35,Tu160,0.6956791046235139,0.5826479930138678,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,36,Tu95,0.6452500000000001,0.6003944444444445,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,37,U2,0.4551916293226176,0.4107991955613109,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,38,US2,0.8353082354284552,0.7492399921420689,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,39,V22,0.5367860580755848,0.407594338761325,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,40,Vulcan,0.6988747452892182,0.6658139716859467,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,41,XB70,0.7064484910763535,0.5977825926582605,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
basic_aug,43,42,YF23,0.9280322580645164,0.8006854838709678,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,yolov8n.pt,test
tail_oversampling,42,0,A10,0.4730172939808973,0.3644423385750385,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,1,A400M,0.3292146911367377,0.2855196271866653,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,2,AG600,0.3807263830953655,0.3673929032476151,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,3,AV8B,0.3733092790176114,0.3282964536830103,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,4,B1,0.3332471996407865,0.2877134726500195,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,5,B2,0.5778031152741491,0.4591760611908923,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,6,B52,0.1689835941608541,0.1384507482859014,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,7,Be200,0.6107171710311456,0.5422207741107015,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,8,C130,0.2243648764900669,0.181090021377967,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,9,C17,0.4718702824207721,0.4000388414791141,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,10,C2,0.6336874768179934,0.5945232895660705,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,11,C5,0.3779383586657158,0.3286300427762504,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,12,E2,0.3969403346928972,0.3503082080173038,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,13,E7,0.4412298094698247,0.3913924233487555,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,14,EF2000,0.0873740175318901,0.0698723361420509,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,15,F117,0.5508420818145545,0.4720433569515593,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,16,F14,0.0228786438299112,0.0177968463436088,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,17,F15,0.2251345968232823,0.1980704544567165,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,18,F16,0.3513368025331267,0.2807932487283816,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,19,F18,0.2329577356642813,0.1943327442763125,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,20,F22,0.1665918654065536,0.1431274790789524,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,21,F35,0.37654373166064,0.2968837905205632,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,22,F4,0.1879225991139249,0.1665540384158892,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,23,J20,0.3222369268336494,0.3120099390633447,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,24,JAS39,0.1404425014062088,0.1164476709152065,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,25,MQ9,0.4641967984466038,0.3391952717651546,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,26,Mig31,0.2769342247039797,0.2563844337751377,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,27,Mirage2000,0.1614256387507189,0.1234231302103447,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,28,P3,0.3306803204878855,0.3066648881013633,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,29,RQ4,0.1989646676941758,0.1156021273914051,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,30,Rafale,0.0637125269094529,0.0546145059528348,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,31,SR71,0.4140888222616701,0.3107467150197948,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,32,Su34,0.4255158651155264,0.3705765729464438,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,33,Su57,0.1834422826654479,0.1657469879078671,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,34,Tornado,0.2637197586478798,0.2458409738154865,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,35,Tu160,0.3769118888493897,0.3012608306332843,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,36,Tu95,0.4836179867986799,0.3708205445544554,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,37,U2,0.2407975653975654,0.2191872429422429,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,38,US2,0.6893210466452835,0.5770554494208849,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,39,V22,0.3358707381134563,0.247017958136629,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,40,Vulcan,0.3124442845718175,0.2935714404789529,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,41,XB70,0.35100660742766,0.3147043897622845,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,42,42,YF23,0.7167875237096935,0.6163783642807228,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,yolov8n.pt,test
tail_oversampling,43,0,A10,0.3478156263421808,0.25557301675325805,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,1,A400M,0.2498988387025089,0.20278906501985516,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,2,AG600,0.3747822931785196,0.36380726898887267,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,3,AV8B,0.34576665472287726,0.29920530106729937,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
