experiment,seed,model_name,run_dir,weights,mAP50,mAP50_95,precision,recall,eval_split,confusion_matrix_path,training_seconds
real_only,42,yolov8n.pt,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed42_20260702_2112,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed42_20260702_2112/weights/best.pt,0.3425425211540382,0.2918949370570844,0.3800446285515007,0.3820811928748626,val,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed42_20260702_2112/confusion_matrix_normalized.png,4601.956966161728
real_only,42,yolov8n.pt,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed42_20260702_2112,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed42_20260702_2112/weights/best.pt,0.3200748252460821,0.2721205475551132,0.3854223736317499,0.340223004572004,test,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed42_20260702_2112/confusion_matrix_normalized.png,4601.956966161728
real_only,43,yolov8n.pt,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142/weights/best.pt,0.3548620464201766,0.3012980272396523,0.4556010958537489,0.3326301166208252,val,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142/confusion_matrix_normalized.png,253.6170761585236
real_only,43,yolov8n.pt,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142/weights/best.pt,0.3271287778602625,0.2799960768796857,0.4140532577409871,0.3358001175442257,test,/content/drive/MyDrive/Military_OD/outputs_full/runs/real_only_yolov8n_seed43_20260703_1142/confusion_matrix_normalized.png,253.6170761585236
basic_aug,42,yolov8n.pt,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154/weights/best.pt,0.65060002973355,0.5748075458327166,0.6846329631007994,0.5544449442594986,test,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed42_20260704_0154/confusion_matrix_normalized.png,10465.338085889816
basic_aug,43,yolov8n.pt,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449/weights/best.pt,0.6438039215224767,0.5686470534283121,0.6232457661218503,0.587120863172978,test,/content/drive/MyDrive/Military_OD/outputs_full/runs/basic_aug_yolov8n_seed43_20260704_0449/confusion_matrix_normalized.png,10510.895013570786
tail_oversampling,42,yolov8n.pt,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745/weights/best.pt,0.3429476724583657,0.2910678822670507,0.4013126212039287,0.3580129931261442,test,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed42_20260704_0745/confusion_matrix_normalized.png,681.1817622184753
tail_oversampling,43,yolov8n.pt,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300/weights/best.pt,0.32598987171799493,0.28043805850660314,0.39796793025216376,0.3194242022921091,test,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300/confusion_matrix_normalized.png,1094.7875833511353
